entrez	degree	betweenness
64388	2	1.0100577330075197e-07
9241	5	3.0859450710628093e-06
26585	1	0.0
9350	4	1.5452317482203016e-07
10220	9	0.00026493184466472303
151449	1	0.0
51163	1	0.0
4082	2	0.0
3786	6	0.0010736359550732552
6334	4	0.00022799355427972974
146956	5	0.0004924241660580078
1130	2	3.224833420671931e-07
55133	4	4.91678998924666e-06
4254	3	0.0
1438	5	1.2041925698831262e-06
1463	9	1.9935784810764358e-05
3934	6	1.3423398365447263e-05
57408	1	0.0
1571	1	0.0
5447	10	0.002271977357198801
2790	4	3.8616629967834977e-07
2793	4	3.8616629967834977e-07
373509	3	3.466470505786431e-06
55970	4	3.8616629967834977e-07
3762	10	2.47103403523612e-05
3765	7	1.0552014870717021e-07
3760	8	1.4245639016316234e-07
3763	7	1.0552014870717021e-07
2965	4	9.929056748069351e-07
2963	5	0.00022735023303398886
84166	2	0.0
79671	5	0.00014341194173613954
259	5	5.366520582339723e-05
930	4	3.135671205580888e-05
253512	5	3.347220143595426e-05
29988	1	0.0
25819	3	2.2339014046020634e-05
55365	2	9.832427795838748e-06
6539	1	0.0
81539	3	6.314825897355221e-05
10385	26	0.0037932536345283204
283537	1	0.0
6541	2	9.755666981636006e-06
284111	3	0.0
54842	4	0.0005103761944238305
387700	1	0.0
26266	1	0.0
201232	2	0.0024980093931108328
9370	17	0.0008256516245430628
2865	12	0.00011133729925977577
643853	3	1.73743055234587e-05
5826	5	0.0006016300377750213
84275	1	0.0
10723	3	0.00012922258531053644
2204	6	0.00032608066695512505
3512	1	0.0
2662	1	0.0
26013	6	0.00048355928718047915
55120	4	1.438516239274351e-08
2967	1	0.0
404672	1	0.0
8000	2	0.0
54899	5	4.5850685606842085e-06
340547	9	0.0002567954161750259
91937	4	3.617087637225485e-05
8867	1	0.0
22925	1	0.0
55355	1	0.0
254048	1	0.0
777	3	0.0
6402	4	0.00011396547412858002
3075	11	8.3581714457981e-05
60680	5	1.7259974384694988e-05
203100	7	0.0003044863151484998
283847	1	0.0
221830	3	0.0
9014	3	0.0
54704	3	8.117003218332473e-08
57546	1	0.0
9256	7	6.28584228784555e-06
1962	2	7.549639535390962e-06
9439	1	0.0
400569	3	0.0
6837	4	1.2923501195656483e-08
661	2	0.0
246721	1	0.0
27348	5	0.00025292394843143344
63906	1	0.0
100130827	2	1.6901968383808076e-08
5454	6	6.83505477936693e-05
11005	4	0.00023117287337544402
59082	3	1.603343463846152e-08
440068	5	8.615667463770989e-09
4843	5	0.00010719672059474752
3162	4	0.0024980093931108328
10272	5	3.1209809755048134e-07
3490	6	4.429377234906475e-05
10468	8	3.1853604298917812e-06
2305	3	0.0
7692	3	5.463364638981213e-07
147923	2	7.271791711639373e-06
133418	4	0.00022811911833841116
259230	1	0.0
116444	3	0.0
116443	6	1.163528192475e-06
495	7	0.00056830234941153
388951	1	0.0
1949	4	1.0584748352644118e-07
3805	4	1.1584789754177494e-05
8048	8	0.00023934555574807535
656	7	2.3780450558635488e-05
93649	3	0.0
7580	1	0.0
171017	1	0.0
2158	15	5.203471741857197e-05
2	21	0.0008479928086569421
718	29	0.002430733581095052
5265	23	0.0006441385885902718
116519	2	1.94273936686744e-06
5045	19	0.0005183900441760311
722	8	2.1210705381409108e-05
1047	1	0.0
27161	7	4.738617105074043e-08
192669	6	8.615667463770989e-09
192670	5	0.0
26523	5	0.0
143689	2	0.0
55769	1	0.0
11261	5	2.3577257593691177e-05
22843	4	1.0146190068216623e-06
3827	9	0.00021143292302130832
1520	8	0.0003044594002023247
7226	4	0.0
6324	4	0.00068197074012862
6330	3	0.0004546746190655864
27304	4	0.00045554473564810016
5243	1	0.0
3559	4	1.9626582132412697e-05
952	1	0.0
80380	11	3.450705992858222e-05
83985	3	8.635530828279539e-06
79016	1	0.0
285429	1	0.0
6522	1	0.0
760	1	0.0
10267	5	5.594760282406737e-07
10266	5	5.594760282406737e-07
10268	8	0.00014917051817132712
727	14	0.00015571147647262248
27086	8	0.0009093029374243378
93986	5	0.0
116113	7	0.0004500808330697338
2294	4	0.00023205915019616975
2299	6	0.00034064175257232903
2300	5	0.00011329151953833967
5858	3	1.1373364888039343e-07
1990	6	0.00026535798107780155
5657	14	0.0004088896196963724
11173	9	0.0002782650683418457
3001	4	8.355859653930184e-07
51022	1	0.0
360	6	1.6599237161846285e-05
1992	3	0.00011675677531415126
5274	4	3.4743359924941527e-06
5275	5	5.869015761568307e-05
3053	6	3.6195446853992e-06
6590	3	4.6634478174952353e-07
4148	7	0.0002417163024164626
1504	6	0.0002277480610209593
4485	8	0.00028100952852663585
11330	3	7.174471576755522e-06
1506	3	9.23994308170892e-06
3004	2	0.0
9622	4	0.00023805031190648405
84629	2	4.115755567354657e-07
2825	1	0.0
2864	15	2.1317135354898577e-05
28514	7	3.597366626265159e-07
182	8	0.00012593225341724394
3714	22	0.0004779578298659815
9794	5	3.597366626265159e-07
84441	5	3.597366626265159e-07
55534	5	3.597366626265159e-07
3454	18	0.0033217950072925682
23509	7	6.533573124467956e-06
54567	4	3.597366626265159e-07
92737	1	0.0
56983	2	1.1455372414432435e-05
8788	4	3.264418781859853e-05
5161	3	0.00014447851840859784
81928	4	0.0
6357	24	1.6971485102178046e-05
6361	13	3.532638195539642e-07
6369	6	3.3378180244259633e-09
10344	20	3.3355081214417122e-06
9547	22	0.0002530653340149491
1524	11	0.00022847389479270362
6348	13	0.00011761101597665229
6355	21	5.668791169288534e-05
6351	12	8.234511756701435e-05
2798	13	2.702709940730725e-06
6869	12	5.908042856805009e-06
5731	14	5.235654597623694e-06
27334	15	4.2154844607226785e-05
2828	11	2.702709940730725e-06
10800	12	2.702709940730725e-06
10886	11	2.702709940730725e-06
5028	12	3.0967783884407283e-06
3062	12	5.797583009168188e-06
2862	12	5.908042856805009e-06
6870	14	0.0002528156912121512
2846	12	2.141918316322467e-05
2693	14	4.008664495491649e-06
84109	11	2.702709940730725e-06
2837	11	2.702709940730725e-06
29933	11	2.702709940730725e-06
553	12	8.190331344471486e-05
2925	13	5.945675221004855e-06
4829	11	2.702709940730725e-06
128674	13	2.702709940730725e-06
84634	13	2.702709940730725e-06
8111	11	2.702709940730725e-06
23620	11	2.702709940730725e-06
5737	16	4.401289711386247e-06
3269	11	2.702709940730725e-06
6865	11	2.702709940730725e-06
10887	11	2.702709940730725e-06
8477	11	2.702709940730725e-06
64106	11	2.702709940730725e-06
2829	13	2.702709940730725e-06
552	12	3.2895512702888855e-06
10161	11	2.702709940730725e-06
3998	5	0.000341879605901009
90411	1	0.0
79748	2	9.78587640322122e-07
7565	4	6.7369077191621886e-06
54962	1	0.0
23170	1	0.0
254122	4	0.00013263381935326558
22854	2	0.0
80144	9	0.00034477097450256273
284415	1	0.0
4155	2	2.544259317707344e-06
56160	2	0.0
57692	4	0.0
116064	1	0.0
9211	4	0.000100540626803187
8506	5	4.332334730580007e-05
3744	6	9.231072282611773e-10
56479	6	0.0006913186305794879
64224	1	0.0
5828	2	0.0
10008	3	1.5413276746495123e-06
10747	8	2.6064127406552752e-05
462	11	7.899958122256883e-05
715	7	3.0161515207331555e-05
716	6	0.0001660520966261781
10384	8	0.0003087433666438607
25818	9	0.0004551094105977802
152002	2	8.034345551779225e-06
8492	2	6.619690830267788e-07
255743	2	1.311366147273859e-06
1604	9	0.00039896101103227
10394	4	9.75467468186482e-06
84249	2	1.2692494158966595e-08
23081	3	0.0
90665	5	1.2786489229828855e-05
10009	7	3.713538955624257e-05
90134	4	6.51032652590225e-06
22871	6	9.846461624515172e-08
57555	5	5.068470361761739e-05
54413	11	0.0005137953719829541
11249	5	7.697279438582817e-06
1087	2	0.0
1084	2	6.199622496003612e-07
3487	4	5.890886960850536e-06
3488	3	5.890886960850536e-06
3485	3	5.890886960850536e-06
3484	5	1.3689756177033063e-05
3489	5	5.890886960850536e-06
8839	2	5.816975342223921e-09
283111	2	0.0
119687	2	0.0
119692	2	0.0
143502	4	0.0
401667	2	0.0
143503	2	0.0
611	3	4.3577763521860005e-08
341152	2	0.0
401666	2	0.0
390429	2	0.0
81285	3	2.1303702249401766e-05
390037	4	0.0
401665	2	0.0
1081	11	0.0002305535378611121
3972	6	3.190381325927219e-06
2488	8	3.190381325927219e-06
7252	6	3.190381325927219e-06
1475	9	6.4782532701766e-05
1075	9	7.99296275147726e-05
8530	3	1.784827463084109e-06
5641	4	3.929770868683467e-08
10455	7	0.0024779212775137404
11152	6	3.3419366439536924e-05
6359	3	6.342678110312817e-09
85443	3	0.0002138726816269044
645121	1	0.0
27013	1	0.0
388333	2	0.0
266727	1	0.0
4345	1	0.0
374383	12	0.0003314784763548896
26470	4	2.472535594917357e-05
3566	4	8.615667463770989e-09
3596	3	2.500823246168668e-05
3565	4	0.00020411481764361165
10234	2	2.060238108143306e-07
3383	6	0.00020882666529372287
10332	4	0.0
30835	4	0.0
3384	2	2.4434931460381515e-06
1388	5	2.6869493961007625e-08
2843	1	0.0
56547	1	0.0
4319	17	3.3024290422953475e-05
4316	15	1.8794345141866845e-05
131873	8	6.186710202431309e-07
256076	8	6.186710202431309e-07
1307	4	0.0
50509	11	2.3360489854880187e-05
1290	11	3.4749068329195196e-05
735	10	4.365460483851249e-05
7436	7	8.264300623975618e-06
6940	4	7.810130892824692e-06
1808	8	0.0004340967857792353
1400	5	0.0
10570	7	2.5847002391312963e-08
1809	7	2.5847002391312963e-08
56896	7	0.00012563658435649469
1807	7	0.00012563658435649469
3482	6	3.231539435904559e-05
3823	3	3.4883413639975684e-06
3111	10	4.437979979463057e-06
972	15	0.000718100437491979
3108	4	0.0
9620	17	0.00039529652758687035
713	9	6.858757981220127e-05
610	5	3.2674834033401675e-07
10021	6	4.715256028515126e-06
57657	4	0.0
79598	6	3.506461804710445e-06
3557	2	2.683922574505762e-07
84639	1	0.0
79364	7	0.0003536550795704714
1746	6	1.7367935935362568e-07
1749	6	1.7367935935362568e-07
5452	4	7.3166664728943864e-06
5460	15	0.0010409632016645449
5015	7	0.0002643658409508456
11166	2	0.0
5455	5	7.650818016201751e-05
30812	3	1.231935950179389e-05
8403	1	0.0
6658	3	0.0
1469	4	0.00022953966282594665
1474	4	0.0001036787224412885
7038	3	0.0
115950	5	9.067471561138549e-05
7562	3	5.841681810861586e-06
163227	2	1.2841885342207828e-06
8987	2	0.00022735023303398886
10225	3	0.00010993186452046757
5768	8	0.00022138944759351954
56833	5	2.1847542183897387e-05
140689	7	0.0007597609849727925
440822	1	0.0
55124	1	0.0
9271	1	0.0
712	6	2.4055276800589834e-05
714	14	0.00010902565542332563
8292	5	7.952463099578866e-06
3904	6	9.423958947275848e-05
84467	3	0.0
1311	9	0.0004968969821670185
11226	1	0.0
1305	4	6.6264189438228014e-06
4327	3	3.4642052220249133e-06
8547	6	0.00013177539347276437
4038	7	1.2154769852341055e-05
6659	2	5.4974218832492275e-06
221955	6	4.762350890959065e-05
81894	1	0.0
8034	3	5.003212625641422e-06
91137	3	5.192116395530186e-06
10166	2	2.0720969962268343e-06
90550	5	0.0004546746190655864
9016	4	1.3028938299473678e-05
9110	4	0.00022735023303398886
9132	3	0.0
55283	3	0.000454648772063195
120526	1	0.0
286097	2	1.127572726999431e-06
56164	2	6.3813010069607775e-06
144406	1	0.0
960	3	0.0
112744	4	0.0015903660571374868
10481	4	0.0006800371556667502
3221	2	4.626640548563215e-06
8771	3	1.5634287233613132e-05
9990	2	0.00010306021334655732
54795	6	0.0003368592724658705
79053	2	6.457190422465247e-06
21	1	0.0
84133	1	0.0
653437	1	0.0
157567	6	0.0002545945610015907
9993	9	0.00018284737388059468
9902	3	5.452669796290994e-06
3822	7	2.754650493621771e-06
51079	5	0.0008069199258281117
4725	2	0.00012646359515243574
4696	1	0.0
4702	1	0.0
9863	7	7.26177174889758e-05
58157	1	0.0
11006	4	1.1867612637487099e-05
79056	1	0.0
2152	9	0.0004254250650582569
8120	3	0.0
6910	1	0.0
6473	6	1.1745731006879717e-05
6909	1	0.0
84905	1	0.0
2844	8	8.578193828333609e-05
81620	1	0.0
25984	3	0.0
5260	4	3.140035733651527e-08
154043	5	0.00022958864973318313
4236	2	0.00022735023303398886
1719	4	3.4467632475165215e-06
200895	3	2.435640167633397e-05
1608	2	0.0
8291	2	9.282144743582623e-07
374946	2	8.905055204198566e-08
50859	2	3.638962079593981e-05
9806	2	6.993758975727825e-06
9892	1	0.0
8301	4	0.0003203475077421692
3746	11	5.542108202228269e-05
3747	6	9.231072282611773e-10
3749	7	9.231072282611773e-10
5333	1	0.0
151056	1	0.0
84624	3	0.0003664559642948045
14	5	2.7600653573436694e-05
27019	1	0.0
340385	1	0.0
2986	5	1.9335873786162183e-06
2155	9	6.953791948072447e-06
79174	5	1.6983954847050975e-05
11250	5	8.014212291358329e-06
5197	14	1.7536645020467965e-06
6346	3	9.083931241336172e-09
2971	1	0.0
9026	5	0.00022735023303398886
139728	1	0.0
9572	4	0.0
4884	7	0.000684278560960599
5272	4	1.2143095510383577e-05
828	1	0.0
6689	3	0.0
2668	6	1.277826173722019e-05
9048	6	0.00022849701452400803
5623	3	0.00022849701452400795
4902	2	1.146781490019125e-06
2689	4	0.00022729853902920622
1952	17	0.0005513542667700494
8995	6	5.065510498373082e-06
283349	4	1.2923501195656483e-08
3233	5	5.503636763671218e-07
3235	5	0.0002274680571865403
3206	6	0.0002295916644024847
3222	6	0.0003736529634863372
3236	2	2.8997317482763496e-07
3202	6	3.387713785437601e-05
3032	3	0.0
3030	4	0.00022735023303398886
197342	2	0.00018939391002236345
6827	1	0.0
203102	2	3.3961781063051737e-07
3491	1	0.0
1361	2	1.0369232533276503e-07
729	7	2.1009701270771692e-05
5624	10	3.90721553198999e-05
2165	3	0.0
8858	5	1.7117749271918445e-05
3483	4	2.696183635412954e-06
80774	1	0.0
4040	19	0.0001797675735425238
27286	1	0.0
57130	1	0.0
490	1	0.0
493	2	5.855498875609395e-06
10079	4	0.00046053011794119615
966	4	4.215078452228704e-05
7625	3	7.063518664994699e-06
57786	10	0.00010124739761285882
91408	4	5.1046017414521714e-05
342538	3	0.0
115509	11	0.00020563422760299367
83666	1	0.0
5617	3	0.0
90203	1	0.0
10903	2	7.576617967640244e-05
54893	4	7.576617967640244e-05
54545	4	7.576617967640244e-05
3149	1	0.0
54345	1	0.0
2961	1	0.0
310	1	0.0
80273	4	0.0
3338	3	1.945060300336923e-05
64927	1	0.0
127343	1	0.0
50846	5	0.0004545195370512384
3549	5	0.0004545195370512384
4917	4	7.501171038093306e-05
221806	11	0.00016779783401748105
333926	2	1.1374192703914065e-07
386724	4	0.0
1880	1	0.0
353174	1	0.0
347730	3	1.3666454101705234e-05
8747	13	0.0003658279610534226
283471	1	0.0
65258	2	1.8913210982142374e-05
55238	4	0.00011296905407214105
2812	11	0.00021435753219213843
150280	3	0.0
653268	2	9.887496777416263e-07
9595	1	0.0
57549	2	4.441141037210899e-06
4781	2	0.0
5145	2	0.0
5158	2	0.0
1137	9	0.002067976779114986
8001	4	1.8326659932127876e-06
1143	13	0.00043192349094458166
2567	9	4.5856654123506645e-05
26027	4	0.0004546487720631951
51274	13	0.00010102468886268444
121340	15	0.0004549359741238337
10623	4	0.00010483219887350245
10622	2	0.0
84265	3	0.00011210199688566705
10943	2	0.0
10224	1	0.0
9652	5	0.00029139103846314787
64386	3	1.3986272156844347e-05
26137	2	7.058886243617632e-07
84449	2	5.088193301447085e-06
22847	1	0.0
51427	4	3.1494252746673826e-06
342892	2	2.7398329361768433e-07
2306	3	0.0002975903628775715
80205	2	6.097054233796104e-07
7768	2	0.00018647550476785717
63973	1	0.0
2115	2	0.0
8539	2	0.0
3204	3	1.1417730744089324e-06
7546	4	5.0444503010568535e-06
7547	2	2.2853891223262147e-06
8284	1	0.0
285971	2	1.658260855867441e-07
744	2	0.00022735023303398886
3459	8	0.000325266799079535
3456	4	0.0
3455	20	7.936097192044843e-05
3439	12	2.1356823900726997e-05
3445	5	1.9853748278102334e-05
3467	2	0.0
3440	4	0.0
3452	7	2.0769760235091168e-05
3448	6	3.6924289130447093e-09
3442	10	2.1843876986670727e-05
3451	4	0.0
3446	2	0.0
3443	6	3.6924289130447093e-09
3444	4	4.4939031103064813e-07
3449	5	1.9873133529895817e-05
3441	10	0.0002898275299200872
53616	2	1.603479067128127e-05
9509	5	8.50025981703263e-06
196740	2	3.9068285574387304e-05
22864	2	0.00022735023303398886
154064	1	0.0
2899	4	0.0
55324	1	0.0
28977	3	7.6400331676123e-05
219927	2	0.0
4185	3	0.00022745283280409446
387837	10	0.00011526952601680417
8745	1	0.0
84273	2	0.0
29062	2	8.35034059515439e-06
11081	2	3.276386926538762e-06
54829	1	0.0
4700	4	0.0001881322559857574
4708	3	0.00014343943848338446
55207	1	0.0
127829	2	0.00022735023303398886
3003	1	0.0
785	1	0.0
5660	4	0.00022735023303398886
23621	1	0.0
51294	8	0.0003717550505518056
94027	1	0.0
1298	8	3.9477435341368025e-07
1297	12	1.0360243914111598e-05
1299	8	3.9477435341368025e-07
1363	5	1.8315764542982715e-05
143884	1	0.0
100128731	2	5.169400478262594e-09
84061	3	5.169400478262594e-09
7991	4	0.002044296282534203
23318	4	3.494848393948691e-08
56943	5	3.7306938734642586e-06
158880	7	7.0922531870953585e-06
9704	2	0.0
20	4	0.0011379671366561603
115908	3	1.9869053348175807e-05
8807	2	2.9437614884468614e-05
285220	5	2.884643026416405e-06
55967	4	5.684289176692717e-08
5118	13	5.0412096594232136e-05
3050	7	4.089081817981692e-06
3045	6	0.00010427459661804666
3049	5	5.4291116376266545e-06
3042	3	1.7231334927541978e-08
3043	11	0.0015592882475745026
4726	2	0.0
387103	1	0.0
100526739	4	0.00022735023303398886
55013	1	0.0
79768	3	0.0
5662	1	0.0
112840	3	3.495675044326751e-05
221002	1	0.0
3250	5	0.0
56944	1	0.0
4653	4	0.00022735023303398886
64978	5	3.884961713864342e-06
23	1	0.0
283219	6	2.7892915111744855e-05
146212	1	0.0
147040	5	3.010226153224121e-07
203328	2	1.0018014322668681e-05
866	3	2.3622664841397432e-05
4586	1	0.0
629	12	8.185615556959458e-05
3426	9	1.6679625641164256e-05
116844	1	0.0
5273	1	0.0
3697	1	0.0
727897	1	0.0
3700	4	1.6380870965693815e-05
54943	2	9.882080572862516e-06
57104	1	0.0
57192	4	0.0
255231	2	0.0
51021	1	0.0
4695	2	6.218301258522924e-05
54511	1	0.0
158983	6	0.00017947048031616557
91942	1	0.0
4714	3	1.4416235187667793e-07
4713	4	6.027148595877765e-05
93145	5	0.0009091683091144336
10439	1	0.0
118427	2	0.0004546487720631951
51264	6	6.252979944283976e-05
8518	1	0.0
2621	20	0.000825641821877811
8754	8	8.781056406113118e-05
4340	5	7.099309890467127e-05
163486	1	0.0
399664	2	0.0
56934	1	0.0
10073	1	0.0
51209	6	1.4518748669615088e-05
1951	6	9.67032545058927e-05
49	3	0.0
11316	3	0.0
25862	3	2.128019089635217e-06
913	5	2.3180698074134252e-05
9436	2	3.708826844831658e-06
8653	1	0.0
55760	1	0.0
145567	3	0.0004546746190655864
161582	1	0.0
4982	6	0.0004552544344712629
11189	3	2.657032847955344e-06
64582	1	0.0
402665	1	0.0
400954	1	0.0
2835	3	6.28307741309808e-06
6362	2	1.351582010249062e-05
124995	9	0.0002460647254508953
116540	1	0.0
81605	1	0.0
283	1	0.0
1891	2	0.0
84950	3	0.0
54949	1	0.0
64960	2	2.7278688213530718e-06
4507	3	0.0
56139	10	0.00027377533345229597
56141	7	0.0001445013500021315
9752	15	0.0009026153975730172
56138	9	0.00023275097524025798
56147	3	1.7519738172453264e-08
56137	7	4.0628575128711844e-05
56140	10	0.00040210958915671657
56106	12	0.00030496161370733476
3092	3	0.0
10595	1	0.0
11159	1	0.0
54584	2	7.654239849305075e-06
670	1	0.0
25864	1	0.0
79827	5	9.744719183309758e-06
5675	2	1.2874278498117945e-05
5673	3	6.9318197323708135e-06
5672	4	6.227864542582988e-06
29967	5	6.800140142335136e-05
26577	3	1.662828787962747e-05
8455	9	0.0012172835108049465
64420	1	0.0
5968	1	0.0
5967	2	0.00022735023303398886
389123	1	0.0
29992	7	6.024492650020323e-05
3914	8	2.201283883116528e-06
64063	2	1.2505003129271788e-06
7036	2	1.7834818937971424e-05
84878	2	5.074152929082511e-06
3562	4	0.0
3567	4	0.0
3563	4	7.205805814723481e-06
1437	6	1.8706007427674763e-06
1836	1	0.0
3588	8	0.0011590022846300254
10478	3	2.7076843669062585e-06
115286	1	0.0
10233	2	7.693942164075846e-07
781	5	5.35958118531044e-05
1690	7	0.00024097724222603103
8692	2	1.957029935537162e-06
64222	4	2.8086069807962164e-05
84059	3	0.00022849543650167048
4126	2	2.063654628928118e-06
8720	5	5.066797852732072e-06
4225	4	1.2302232830073694e-06
114898	9	3.0065219799492488e-05
2267	4	2.227324245839072e-07
387911	9	1.6731062168883502e-05
6019	5	1.5384114863717675e-06
114905	3	6.3519007377004985e-06
392399	1	0.0
1440	4	7.391461369749079e-06
3600	2	4.820515355464999e-06
3593	6	1.9655149138431165e-06
26045	2	3.505409633322524e-06
7174	3	0.0
57633	1	0.0
342527	1	0.0
4041	14	0.0005837919661740656
55061	5	7.905188998343885e-06
136242	5	1.2422155799149388e-05
339479	2	0.00022735023303398886
9507	8	5.112547274057422e-05
3604	4	0.0004546487720631951
7293	2	0.00022735023303398886
6423	3	0.00022735238695085477
6425	1	0.0
6422	6	6.107747270645596e-06
7059	5	0.00022735023303398886
7058	4	0.0
54796	1	0.0
717	13	7.121226585744921e-05
81494	5	3.5785305173574145e-05
10878	2	0.0
10877	4	0.0
5069	4	4.8780937856674075e-06
4179	6	2.1958511469089455e-05
1380	4	0.0
1378	8	0.00024301389779659798
1675	5	2.6778863892917316e-06
3078	8	1.967574613056543e-06
3080	4	0.0
4892	1	0.0
4744	2	0.0
2999	4	2.015890273550758e-06
388633	4	0.00022902292632598017
64093	3	0.0001861315682848148
84918	3	7.391193430249475e-07
57556	4	1.7855208912061983e-06
6690	3	0.0002528229469073403
57683	3	5.410459284068857e-07
388468	2	3.3827848653660543e-06
732	7	0.00022757757309844296
731	6	2.2734006445410497e-07
733	5	0.0
790	3	0.0
2191	6	3.877050358696945e-08
100	2	0.0
4852	2	0.0
5697	2	0.0
221079	1	0.0
